28.0	298.0	0.0	2.0
80.0	87.0	0.4892197870078438	2.0
69.0	79.0	0.5053642250891924	2.0
85.0	232.0	0.5308116426756293	2.0
94.0	174.0	0.5863446085707619	2.0
75.0	387.0	0.6139739408150805	3.0
71.0	165.0	0.6190751166054085	2.0
110.0	390.0	0.6209259215075499	3.0
92.0	97.0	0.6364911625466609	2.0
96.0	197.0	0.6368170851979398	2.0
343.0	348.0	0.6381723905027544	2.0
91.0	201.0	0.6460681078647978	2.0
221.0	256.0	0.6671768880889086	2.0
199.0	395.0	0.6715802260340904	3.0
142.0	184.0	0.6729999999999999	2.0
391.0	394.0	0.6744634904870686	5.0
320.0	321.0	0.6780634188628671	2.0
316.0	341.0	0.6822294335485681	2.0
397.0	401.0	0.6903984356876832	7.0
104.0	389.0	0.6956292115775472	3.0
105.0	404.0	0.6999071366974337	8.0
254.0	328.0	0.7001456991226898	2.0
280.0	299.0	0.701344423232979	2.0
297.0	407.0	0.7106095974584077	3.0
193.0	399.0	0.7162827653936676	4.0
16.0	21.0	0.7179763227293781	2.0
287.0	326.0	0.7211442296794727	2.0
340.0	352.0	0.7293318860436584	2.0
154.0	192.0	0.7300143834199433	2.0
116.0	406.0	0.7307502993499215	9.0
267.0	317.0	0.7309281770461445	2.0
100.0	414.0	0.7363185451963029	3.0
337.0	379.0	0.7403546447480424	2.0
410.0	415.0	0.742671529008619	13.0
327.0	408.0	0.7502246330266689	3.0
95.0	419.0	0.7552807425057255	14.0
171.0	421.0	0.7580085751493845	15.0
417.0	422.0	0.7597802313827335	18.0
74.0	393.0	0.760079601094517	4.0
102.0	423.0	0.7607115090492583	19.0
207.0	208.0	0.7618589108227323	2.0
127.0	234.0	0.7651437773386124	2.0
288.0	409.0	0.7660398161975654	4.0
135.0	222.0	0.7667705002150251	2.0
161.0	405.0	0.7742092740338364	4.0
77.0	84.0	0.774852889263504	2.0
403.0	416.0	0.7786558931903104	4.0
17.0	187.0	0.7787374397060925	2.0
3.0	346.0	0.7914821539365242	2.0
424.0	425.0	0.7951635051987735	23.0
113.0	400.0	0.7955507526236147	3.0
435.0	436.0	0.7983664572112232	26.0
99.0	430.0	0.8036597538759797	5.0
351.0	413.0	0.8063386385384245	3.0
159.0	431.0	0.8073190199667043	3.0
224.0	437.0	0.812229031739201	27.0
24.0	441.0	0.8124290738273711	28.0
167.0	273.0	0.8170073439082418	2.0
163.0	442.0	0.8220827208985722	29.0
200.0	444.0	0.8246478036107294	30.0
291.0	314.0	0.825084844122106	2.0
266.0	443.0	0.8328865468957942	3.0
223.0	429.0	0.8362547458759203	3.0
438.0	448.0	0.8387258193235737	8.0
144.0	449.0	0.8394259943556668	9.0
31.0	447.0	0.8405028256942388	4.0
109.0	229.0	0.8418200520301237	2.0
73.0	445.0	0.84384832760396	31.0
118.0	453.0	0.8442156122697565	32.0
32.0	51.0	0.8451976100297491	2.0
236.0	420.0	0.8454235624821441	4.0
277.0	285.0	0.8456145694109107	2.0
88.0	451.0	0.8474668135095322	5.0
345.0	396.0	0.8475193213136796	3.0
137.0	182.0	0.84756710648774	2.0
134.0	272.0	0.8490959898621594	2.0
67.0	153.0	0.8499088186387996	2.0
440.0	454.0	0.8512531938266077	35.0
265.0	426.0	0.8513782942969593	3.0
114.0	450.0	0.8536392680752216	10.0
460.0	463.0	0.8544641595760469	37.0
181.0	466.0	0.8547982218044209	38.0
185.0	264.0	0.855969625629321	2.0
364.0	381.0	0.8591164065480299	2.0
240.0	386.0	0.860210439369344	3.0
173.0	467.0	0.8609390222309592	39.0
324.0	432.0	0.8610116143235236	5.0
155.0	471.0	0.8612369012066309	40.0
6.0	434.0	0.865520074868284	3.0
468.0	473.0	0.8658920256013448	42.0
202.0	209.0	0.868884917581149	2.0
149.0	465.0	0.8726946774216054	11.0
458.0	475.0	0.8729833904490967	47.0
278.0	472.0	0.874689087619138	6.0
477.0	478.0	0.8747142390518174	58.0
225.0	428.0	0.8749697137615678	5.0
112.0	480.0	0.8770290759148182	59.0
101.0	482.0	0.8778587585711042	60.0
140.0	251.0	0.8779578577585601	2.0
456.0	481.0	0.8821955565519474	9.0
15.0	19.0	0.8832757213916842	2.0
427.0	464.0	0.8863120218072189	5.0
290.0	479.0	0.8884604661998191	7.0
269.0	485.0	0.8894976110142174	10.0
226.0	488.0	0.8912328539725183	8.0
258.0	487.0	0.893843386729465	6.0
33.0	455.0	0.89435172052163	3.0
452.0	483.0	0.8947072146797521	62.0
145.0	411.0	0.8949441323345274	3.0
239.0	493.0	0.8959709816729559	63.0
270.0	495.0	0.8978418568990866	64.0
398.0	446.0	0.8981653522598163	4.0
103.0	496.0	0.9060022075028293	65.0
402.0	497.0	0.9074822312310032	6.0
133.0	492.0	0.9103900263074064	4.0
284.0	489.0	0.9120071271651337	11.0
322.0	501.0	0.915391173215036	12.0
2.0	45.0	0.9161359069483086	2.0
130.0	143.0	0.9172240729505522	2.0
486.0	494.0	0.9177668549255851	5.0
300.0	502.0	0.9238506372785593	13.0
230.0	498.0	0.9309425331351018	66.0
490.0	506.0	0.9312164087901372	21.0
14.0	48.0	0.9343746571905726	2.0
461.0	507.0	0.9384354000143004	68.0
195.0	510.0	0.9388482305463434	69.0
392.0	511.0	0.9460724073769406	71.0
499.0	508.0	0.9463424327377484	27.0
211.0	247.0	0.9495251444801239	2.0
412.0	513.0	0.9499557884449149	29.0
212.0	512.0	0.9504235897745805	72.0
368.0	439.0	0.9512817668808753	4.0
166.0	516.0	0.952241565990479	73.0
329.0	515.0	0.9539895177621188	30.0
243.0	519.0	0.9540655113774945	31.0
263.0	518.0	0.9547717004603771	74.0
136.0	491.0	0.9549162266921639	7.0
309.0	520.0	0.9631926079450568	32.0
371.0	459.0	0.9650098445093709	4.0
253.0	523.0	0.965256442609942	33.0
255.0	525.0	0.9661780374237452	34.0
521.0	522.0	0.9671090941563937	81.0
281.0	526.0	0.9678744753324161	35.0
233.0	527.0	0.9683041877426742	82.0
517.0	528.0	0.9687940957706132	39.0
457.0	530.0	0.9702061636580134	41.0
500.0	505.0	0.9734315589706345	9.0
323.0	531.0	0.9769728757749625	42.0
529.0	533.0	0.9776154663261011	124.0
330.0	534.0	0.9788176541113263	125.0
365.0	474.0	0.9789223666869604	4.0
231.0	535.0	0.9826067372046663	126.0
388.0	537.0	0.983445473831671	128.0
93.0	538.0	0.985689606316309	129.0
279.0	336.0	0.9868682789511475	2.0
257.0	539.0	0.988059714794607	130.0
237.0	532.0	0.9881199319920633	10.0
245.0	541.0	0.9899717167677065	131.0
357.0	543.0	0.9924636013476766	132.0
484.0	544.0	0.9924842568020915	134.0
47.0	545.0	0.9956184007941999	135.0
34.0	542.0	0.9959442755495912	11.0
469.0	540.0	0.9969077188987956	4.0
81.0	546.0	0.9970421254891891	136.0
313.0	549.0	0.998649588193977	137.0
308.0	550.0	0.9989119080279302	138.0
282.0	418.0	1.0000999950004998	3.0
276.0	551.0	1.0001279918090482	139.0
344.0	377.0	1.0014334725781837	2.0
370.0	553.0	1.0026345296268226	140.0
353.0	536.0	1.005990059593036	5.0
152.0	555.0	1.006222639379576	141.0
146.0	557.0	1.0063717007149993	142.0
259.0	558.0	1.0074839949100929	143.0
359.0	559.0	1.008875611757961	144.0
189.0	547.0	1.0098113685238446	12.0
50.0	60.0	1.014605341992639	2.0
241.0	560.0	1.0147595774369413	145.0
548.0	563.0	1.0153304880678014	149.0
332.0	552.0	1.0186756107809787	4.0
148.0	462.0	1.0189553474024267	3.0
286.0	564.0	1.023720665025377	150.0
470.0	567.0	1.0276346627084938	153.0
8.0	556.0	1.031760146545698	6.0
115.0	568.0	1.0322770945826514	154.0
315.0	570.0	1.0333169891180536	155.0
375.0	571.0	1.0366725616123926	156.0
20.0	186.0	1.0369686591213836	2.0
111.0	561.0	1.037146084213791	13.0
334.0	572.0	1.040992315053286	157.0
76.0	575.0	1.0410192121185853	158.0
66.0	292.0	1.0426629369072251	2.0
108.0	576.0	1.0470897764757328	159.0
283.0	318.0	1.0480458005259121	2.0
569.0	578.0	1.0493259741376841	165.0
384.0	580.0	1.0516919701129226	166.0
509.0	574.0	1.0530432089900206	15.0
86.0	581.0	1.0547037498748169	167.0
169.0	583.0	1.055054974870978	168.0
504.0	584.0	1.0552895337299617	170.0
54.0	585.0	1.0557859631573059	171.0
562.0	582.0	1.0620381349085353	17.0
363.0	586.0	1.063919169862072	172.0
238.0	588.0	1.0639266892037254	173.0
151.0	196.0	1.0642837967384453	2.0
120.0	589.0	1.0668481616425083	174.0
476.0	591.0	1.0672413035485462	176.0
53.0	587.0	1.0701868995647443	18.0
175.0	592.0	1.0708912176313707	177.0
98.0	594.0	1.072359081651291	178.0
514.0	595.0	1.0746273772801436	180.0
294.0	596.0	1.0762639081563594	181.0
249.0	597.0	1.0770445673230056	182.0
293.0	577.0	1.07942994214539	3.0
139.0	147.0	1.0805082137586923	2.0
158.0	598.0	1.0834541983858845	183.0
63.0	601.0	1.084658932568206	184.0
600.0	602.0	1.0901421925602182	186.0
354.0	603.0	1.090674103479128	187.0
10.0	604.0	1.0958905054794479	188.0
83.0	605.0	1.0966407798363145	189.0
82.0	606.0	1.0972693379476162	190.0
61.0	607.0	1.1015026100740752	191.0
170.0	608.0	1.102727980963574	192.0
180.0	593.0	1.1044297170938493	19.0
565.0	609.0	1.1064149312079985	196.0
382.0	611.0	1.1080509916064332	197.0
360.0	612.0	1.1121312872138793	198.0
122.0	613.0	1.1123066124050507	199.0
252.0	614.0	1.1133395708408105	200.0
162.0	615.0	1.113749523007754	201.0
333.0	524.0	1.1138855416962732	5.0
590.0	616.0	1.1175866856758807	203.0
331.0	610.0	1.1208202353633698	20.0
306.0	618.0	1.1223408573156375	204.0
78.0	620.0	1.124510560199414	205.0
214.0	621.0	1.1245732523939915	206.0
160.0	622.0	1.1259258412524333	207.0
131.0	623.0	1.1274023239287738	208.0
183.0	624.0	1.1276267112834812	209.0
62.0	132.0	1.12800886521339	2.0
244.0	625.0	1.129922563718417	210.0
617.0	627.0	1.1341027290329568	215.0
619.0	626.0	1.1369960422094705	22.0
628.0	629.0	1.1373429561921946	237.0
206.0	213.0	1.1376154886428014	2.0
41.0	335.0	1.1398438489547593	2.0
599.0	630.0	1.1443364889751615	240.0
190.0	633.0	1.1456002793295748	241.0
57.0	634.0	1.1461871574921785	242.0
203.0	204.0	1.149283254902811	2.0
289.0	635.0	1.1523619223143395	243.0
579.0	637.0	1.153913341633591	245.0
636.0	638.0	1.1564134208837251	247.0
40.0	639.0	1.1572899377424828	248.0
631.0	640.0	1.1580453359001106	250.0
350.0	641.0	1.1606032913963322	251.0
566.0	642.0	1.163116503193038	254.0
301.0	310.0	1.1647029664253457	2.0
205.0	643.0	1.1647995535713431	255.0
176.0	645.0	1.1669618674146982	256.0
262.0	646.0	1.1669644381899562	257.0
178.0	647.0	1.1705699466499215	258.0
385.0	648.0	1.1726725885770501	259.0
141.0	649.0	1.1749931914696357	260.0
70.0	650.0	1.1751042506943798	261.0
191.0	651.0	1.1791649587737927	262.0
0.0	46.0	1.184229707446997	2.0
157.0	652.0	1.1854113210189956	263.0
503.0	654.0	1.187057285896515	265.0
36.0	655.0	1.1882949970440841	266.0
433.0	656.0	1.1955651383341686	268.0
39.0	657.0	1.195794714823577	269.0
573.0	658.0	1.1983104772970983	271.0
43.0	659.0	1.200043332550954	272.0
9.0	660.0	1.2023709910006979	273.0
367.0	661.0	1.2042943992230473	274.0
26.0	662.0	1.209633415543734	275.0
188.0	663.0	1.214191500546763	276.0
121.0	664.0	1.215749151757878	277.0
156.0	665.0	1.2221702009131135	278.0
228.0	666.0	1.2284237868097476	279.0
68.0	150.0	1.23045723208895	2.0
339.0	667.0	1.2372404778376758	280.0
668.0	669.0	1.2373714074601851	282.0
632.0	670.0	1.2405281133452801	284.0
378.0	671.0	1.2409818693276706	285.0
242.0	672.0	1.2457885053250413	286.0
338.0	372.0	1.2460774454262462	2.0
42.0	673.0	1.2493598360760603	287.0
117.0	675.0	1.2512493756242198	288.0
210.0	676.0	1.2593148931065654	289.0
179.0	677.0	1.260317420335052	290.0
58.0	678.0	1.267009471156392	291.0
554.0	679.0	1.2764403628842202	293.0
172.0	680.0	1.2796874618437113	294.0
302.0	681.0	1.2799691402529985	295.0
358.0	682.0	1.2851945378035186	296.0
295.0	683.0	1.290595986356691	297.0
12.0	684.0	1.2912900526217956	298.0
250.0	275.0	1.293912284507725	2.0
303.0	685.0	1.2939258093105646	299.0
1.0	687.0	1.2948594518325145	300.0
44.0	362.0	1.297942987962106	2.0
56.0	688.0	1.299677267632238	301.0
305.0	690.0	1.3006675209291574	302.0
90.0	691.0	1.30374230582581	303.0
235.0	686.0	1.3071147616028211	3.0
347.0	692.0	1.3090076393971122	304.0
325.0	694.0	1.3100919815035887	305.0
106.0	695.0	1.310299584064652	306.0
72.0	696.0	1.3107322381020465	307.0
693.0	697.0	1.3124313315370066	310.0
296.0	698.0	1.3130913905741672	311.0
312.0	699.0	1.3273586553754038	312.0
5.0	700.0	1.329770280913211	313.0
674.0	701.0	1.3298029929278998	315.0
366.0	702.0	1.3509093233818472	316.0
319.0	703.0	1.351628647225265	317.0
30.0	704.0	1.36106428944411	318.0
168.0	705.0	1.3636069815016347	319.0
689.0	706.0	1.3670190196189662	321.0
22.0	707.0	1.3673273199932778	322.0
59.0	708.0	1.3792842346666623	323.0
271.0	709.0	1.3805795884337855	324.0
220.0	710.0	1.3855414104240984	325.0
216.0	711.0	1.3929310822865573	326.0
23.0	712.0	1.395464080512286	327.0
